Longitude,Latitude,Magnitude
-117.88284,36.0585,2.93
-117.882,36.05483,2.6
-117.87783,36.057,2.59
-124.403,40.28867,2.77
-117.86967,36.06384,3.66
-117.876,36.0525,2.62
-123.448,39.576,2.51
-117.8745,36.06283,2.99
-116.68,33.24733,3.01
-122.8105,38.80533,3.04
-116.67817,33.245,3.53
-117.88017,36.05633,2.69
-119.96733,34.41783,2.86
-119.37583,35.31083,2.55
-121.65933,39.8515,2.83
-117.85567,36.37967,2.55
-117.6495,35.98183,2.52
-121.331,40.1865,3.61
-125.43483,40.74583,3.26
-125.19933,40.39667,2.87
-122.824,38.837,2.52
-122.79217,38.82033,2.87
-122.82367,38.8155,2.99
-122.82616,38.816,2.65
-118.06734,33.94617,4.08
-118.301,37.25617,2.59
-125.201,40.4485,3.74
-122.98367,40.96983,2.63
-121.329,40.18467,3.71
-122.8505,39.92167,2.59
-118.30183,37.25517,2.63
-125.47784,40.65283,3.27
-119.02016,35.06116,2.88
-121.6855,37.45233,2.52
-117.98217,36.09833,2.67
-125.80317,40.40633,2.68
-118.91383,34.80117,2.6
-124.76217,40.59967,3.7
-123.31233,39.45883,2.57
-117.8395,36.08484,2.69
-116.73734,33.93833,2.96
-121.29417,36.67267,2.85
-126.26667,41.85183,4.13
-126.22334,41.80567,3.17
-126.38633,41.85917,3.88
-124.53416,40.311,2.76
-123.44867,39.577,2.65
-120.7465,34.546,3.09
-119.38333,38.81417,2.81
-119.381,38.81133,2.8
-119.39317,38.81017,3.45
-120.805,36.24183,2.89
-119.3835,38.813,2.97
-120.50816,35.95133,3.4
-118.872,37.545,2.75
-117.94617,36.44433,2.74
-120.51733,33.9495,3.26
-120.43967,36.40767,2.59
-121.79884,37.47883,3.22
-122.82367,38.811,3.65
-121.5035,37.05633,2.77
-118.88834,38.31467,2.87
-121.25134,36.632,2.96
-116.457,34.3485,3
-121.47717,37.03867,2.95
-122.75166,38.79067,2.77
-117.85983,35.9685,2.56
-120.843,34.418,2.64
-124.60883,40.70016,2.6
-117.90667,36.08633,2.58
-119.38,38.3665,3.56
-121.26434,36.64717,2.9
-117.02817,34.25817,2.55
-119.38383,38.3645,2.59
-121.7365,37.38267,2.67
-115.287,32.259,7.2
-122.7645,38.81833,3.23
-122.75616,38.8005,2.82
-118.745,34.26283,2.72
-115.806,32.628,5
-115.807,32.662,4.9
-117.86317,36.11883,2.57
-115.801,32.64,5.1
-121.05133,35.65233,2.6
-115.768,32.59,4.6
-115.793,32.618,4.6
-115.907,32.732,4.5
-115.906,32.727,3
-119.82183,34.27567,2.69
-119.8515,34.3015,2.71
-120.49416,35.9415,3.99
-118.53983,35.36167,2.58
-121.48483,35.81167,2.62
-118.49184,37.17517,2.61
-119.82117,34.28483,2.55
-124.76117,40.593,2.72
-123.44234,39.573,2.81
-117.85883,36.37017,2.7
-117.85117,36.378,2.85
-115.773,32.671,4.5
-122.8025,38.8255,3.06
-122.80317,38.822,2.74
-117.86,36.323,2.66
-117.9,35.3785,2.91
-115.328,32.293,3.4
-117.85384,36.0725,2.63
-121.17567,36.57633,3.37
-124.53183,40.31367,3.91
-124.4785,40.30217,2.55
-117.87984,36.09583,2.9
-122.38316,37.114,2.54
-122.73367,38.76067,3.15
-117.02883,34.22433,2.84
-125.76483,40.27033,4.52
-126.64783,40.63367,2.87
-124.27084,40.4855,3.24
-111.094,41.703,4.9
-118.25183,35.50134,2.56
-119.27966,36.631,2.57
-126.98766,40.47883,3.71
-124.1685,40.81567,2.98
-124.17667,40.81517,2.64
-117.53633,34.18767,3.02
-124.98016,40.43717,2.65
-121.52634,40.29417,2.57
-117.7545,33.9415,2.76
-115.866,32.7755,4.17
-125.42966,40.36917,2.94
-123.84866,40.39,2.91
-123.84917,40.38983,2.71
-117.88783,36.07633,2.68
-117.886,36.07433,2.64
-117.9275,33.63817,2.89
-115.8465,32.74283,4.55
-115.811,32.69,4.18
-117.8845,36.07633,2.73
-117.88683,36.07617,2.98
-117.88617,36.07633,2.55
-117.886,36.07383,2.56
-120.5145,36.322,2.57
-118.62634,35.384,2.75
-117.85117,36.098,2.53
-125.73033,40.41683,2.69
-122.78067,38.78833,2.59
-122.7665,38.7925,3.26
-119.28767,34.4345,2.74
-122.08933,37.9565,2.6
-118.92966,35.96417,2.55
-120.38316,36.5695,3.34
-117.23534,37.16283,2.65
-115.8665,32.76534,4.7
-122.7985,38.81567,3.49
-124.6585,40.5825,2.56
-118.07816,36.173,2.58
-118.08033,36.17216,2.61
-118.27666,35.50483,2.99
-118.28083,35.50783,3.72
-121.54916,40.46267,2.8
-118.27617,35.50467,2.71
-121.51017,35.803,2.67
-120.37733,36.5735,2.99
-127.05417,40.45533,3.42
-122.77567,38.80067,2.93
-122.777,38.80317,2.57
-115.265,32.275,4.7
-120.3725,33.75633,3.26
-115.95517,32.79167,3.8
-120.27367,33.857,2.92
-117.34917,35.92733,3.59
-115.86767,32.6735,4.21
-119.32417,35.78433,2.69
-118.4765,35.3755,2.9
-118.07117,36.17883,2.6
-118.06983,36.17983,2.76
-115.8115,32.70567,4.81
-115.8285,32.6875,4.78
-119.26933,34.98617,4
-126.91317,40.30183,3.56
-118.368,35.5335,3.9
-121.09317,35.66867,3.25
-126.475,42.182,5.19
-124.72683,40.59833,2.78
-126.44883,42.17383,3.12
-115.72733,32.66733,4
-116.9305,34.31617,2.67
-117.32433,35.966,3.36
-125.167,41.1255,2.72
-117.88834,36.07417,2.57
-126.58017,42.271,3.38
-126.40417,42.18483,3.42
-119.059,34.05416,3.85
-125.28567,40.66183,2.69
-126.96267,41.45967,3.36
-115.245,32.265,4.15
-120.69833,35.59817,2.62
-117.5905,33.99733,2.94
-122.003,37.70067,3.28
-120.16983,38.64983,2.5
-124.95517,40.37683,2.97
-117.8535,36.399,2.85
-118.36467,35.594,2.73
-118.37483,35.54217,2.55
-122.8015,38.8165,2.56
-122.80117,38.81617,2.76
-115.5205,33.84083,3.54
-118.51067,38.48133,2.5
-121.3345,40.185,2.81
-121.742,37.3885,2.85
-118.78367,37.482,2.61
-115.83,32.639,5.08
-125.196,40.42333,2.73
-117.82017,36.01867,2.61
-115.843,32.66317,4.17
-121.576,36.8435,2.83
-121.56966,36.84233,2.64
-116.465,33.511,2.64
-125.9655,40.41267,3.42
-120.5785,34.07784,3.16
-122.7355,38.78967,3.02
-118.97117,37.81667,2.97
-118.97266,37.81933,3.45
-115.767,32.608,4.9
-118.969,37.81567,3.33
-118.96684,37.8145,2.64
-118.9695,37.8165,3.32
-118.969,37.81633,2.67
-124.62717,40.331,2.51
-125.101,40.431,2.84
-125.45983,40.317,2.95
-116.37683,33.26534,2.58
-123.867,40.3995,2.57
-117.777,36.03567,2.99
-121.2875,36.6675,2.82
-123.08884,39.21483,3.18
-122.10767,40.5155,2.74
-124.5505,40.30833,2.81
-120.15933,36.16633,2.53
-122.1195,37.71833,3.2
-122.12167,37.717,2.58
-126.52084,42.14967,2.65
-122.80183,38.82817,2.94
-122.80817,38.794,3.3
-118.97617,37.82383,2.58
-116.46367,33.51033,3.12
-115.99017,32.7185,4.06
-118.95966,34.593,2.85
-125.47784,40.377,2.74
-120.48466,39.877,2.78
-125.46467,40.39533,4.25
-124.78683,40.37,3.81
-118.0575,36.14783,2.88
-120.70417,36.37983,2.64
-118.388,33.87217,3.51
-116.85367,34.31317,3.33
-116.85083,34.318,3.21
-118.94517,37.64,2.65
-118.94,37.6405,2.75
-124.84817,40.3825,2.72
-118.398,33.86383,3.7
-124.4585,40.69217,2.74
-116.2945,34.61133,2.62
-122.089,40.52117,2.5
-117.6435,37.90633,2.59
-121.082,36.54933,2.58
-123.53467,41.01617,2.56
-121.60917,36.86267,3.57
-117.57283,37.46417,3.93
-117.5935,37.46583,2.88
-123.6635,41.94433,2.78
-122.7535,38.79417,2.56
-116.41734,33.39533,4.48
-116.9645,33.97383,2.75
-116.0205,39.058,3.5
-115.033,32.1365,4.64
-122.77983,38.795,3.66
-116.80867,34.14583,2.62
-115.9355,32.763,5.7
-115.957,32.7,4.5
-115.975,32.729,4.18
-116.83984,33.98783,2.57
-116.43633,33.39734,3.11
-118.25066,35.49917,2.71
-116.40434,33.38733,3.01
-118.61867,35.21333,3.46
-118.62183,35.21767,2.9
-116.40884,33.39583,3.44
-122.75,38.83083,2.55
-126.32816,41.85217,3.21
-119.4875,34.26517,2.79
-123.0885,39.21567,2.74
-121.1745,36.57883,2.86
-121.43584,36.94183,2.94
-121.434,36.93917,3.07
-126.1145,40.45333,3.05
-122.828,38.84017,3.16
-120.02834,35.48283,2.57
-121.67583,37.3105,2.93
-117.444,34.12867,3.29
-121.03183,35.663,3.27
-121.02866,35.66217,3.13
-118.61134,35.33783,2.91
-115.567,31.296,4.4
-121.58383,36.84184,2.87
-124.7145,40.611,2.53
-118.59233,35.19883,3.93
-118.595,35.207,2.63
-118.60817,35.20883,2.74
-122.55233,37.74217,3.25
-118.141,38.36533,2.61
-118.35133,35.50667,2.65
-118.36266,35.51417,2.91
-119.366,37.49117,2.61
-119.91933,39.41617,2.56
-123.44117,39.5725,2.74
-124.7635,40.60833,2.74
-121.76767,37.448,2.89
-122.0825,39.7695,3.31
-118.45084,35.48333,2.59
-118.4385,35.4895,3.52
-122.72166,38.752,2.63
-122.0815,39.77533,2.5
-124.15266,42.44017,3.7
-122.8055,38.7905,2.93
-119.17934,34.44617,2.65
-119.15633,34.451,2.88
-119.21584,34.46133,2.64
-119.20316,34.4705,2.59
-119.117,34.3745,2.63
-119.1975,34.4845,2.51
-121.5325,37.13317,2.7
-125.98333,40.38733,2.75
-116.48333,33.423,5.45
-117.70284,36.10467,3.12
-122.71067,38.75283,2.99
-117.3095,34.09583,2.92
-125.02467,40.41667,2.8
-124.332,40.29783,2.84
-118.96033,34.546,2.75
-118.205,36.78533,3.24
-116.52116,33.4805,3.01
-123.568,40.425,3.81
-122.50616,36.879,2.67
-117.88267,36.0775,2.58
-116.44366,33.49017,3.4
-124.614,40.6805,3.05
-123.39433,39.5615,2.92
-122.75684,38.79233,3.21
-118.35117,35.58583,3.03
-117.88333,36.07867,2.87
-116.75083,33.65067,2.6
-122.13216,37.73583,2.72
-117.44334,34.11917,2.85
-122.80766,38.81867,3.95
-122.81567,38.81533,3.71
-122.8065,38.82667,2.72
-118.805,39.0105,2.52
-119.99084,37.36983,2.61
-124.4515,40.30367,2.93
-118.81433,37.62117,3.43
-122.8105,38.827,3.17
-123.54684,38.6885,2.76
-116.46217,33.509,2.81
-117.77317,36.04617,2.51
-118.8145,37.6245,2.84
-119.92184,39.41683,2.72
-117.86667,36.3995,2.59
-119.71233,39.99983,3.97
-117.90217,35.33583,2.87
-118.8135,37.61883,2.63
-121.57217,36.827,3.35
-118.81583,37.62317,2.53
-116.2725,34.48067,3.11
-118.814,37.624,3.76
-118.81333,37.62267,2.59
-122.79034,38.83383,2.77
-122.51234,37.665,3.15
-115.9745,32.7145,3.94
-119.6675,40.0365,2.52
-117.6745,35.736,2.5
-116.0185,33.15833,3.79
-121.2265,36.61767,2.57
-123.125,39.49817,3.36
-118.60117,37.41283,2.56
-124.7305,40.56033,2.79
-125.798,43.757,4.5
-122.7915,38.81717,3.31
-119.63983,40.026,2.58
-124.77517,40.30733,2.62
-116.95683,34.029,2.63
-116.63133,34.32516,3.06
-120.21384,36.452,2.57
-120.22784,36.43417,2.85
-118.22034,38.63217,3.83
-120.22533,36.44633,2.87
-124.263,40.39034,2.51
-122.8145,39.31384,3.01
-121.1015,36.51867,2.56
-117.75933,33.93184,3.24
-120.81583,36.25033,3.4
-120.81533,36.24817,2.64
-120.45983,39.1865,2.97
-121.52133,38.36467,2.5
-125.313,40.64683,2.98
-115.1685,36.52967,3.47
-120.22833,36.4405,3.01
-118.81267,37.62183,3.6
-116.44483,33.97717,3.82
-118.31,36.451,2.65
-118.831,38.09733,2.71
-121.24934,36.63683,2.6
-123.13883,39.13533,2.76
-121.64083,36.9085,3.85
-120.48067,39.8765,3.45
-124.66534,40.59217,2.64
-120.428,34.729,3.84
-118.8595,37.52517,2.8
-127.14017,39.96967,3.15
-116.40583,33.3725,3.37
-117.38483,39.3685,2.75
-118.43367,35.5,2.58
-122.81184,38.79517,3.19
-123.1515,39.23466,2.87
-119.97967,35.99983,2.59
-122.76583,38.81867,3.33
-119.00484,37.63217,2.88
-119.2745,33.23867,3.19
-125.14716,40.77117,4.37
-126.66183,41.346,3.25
-127.07833,40.54217,2.96
-117.49883,34.38917,3.12
-117.77666,36.05133,2.86
-124.77116,40.49267,2.52
-121.57083,36.835,3.15
-121.99767,39.62383,2.65
-124.599,40.68616,2.91
-122.82933,38.81833,2.52
-116.6985,33.87583,3.58
-124.13216,40.66483,3.18
-118.87466,38.78633,2.73
-121.97733,37.8875,2.7
-116.67583,34.06,2.54
-119.036,33.40483,3.84
-117.884,36.07883,2.99
-117.88,36.07717,2.58
-117.8785,36.07767,2.73
-124.5695,40.30483,3.28
-117.5325,37.46083,3.06
-121.17917,35.81867,3.69
-122.03183,37.8015,2.55
-122.06983,39.74967,2.68
-122.79833,39.30684,3.56
-121.15083,36.55617,2.96
-119.27883,39.06967,2.62
-118.81767,37.53333,2.65
-117.8805,36.07784,2.66
-124.30233,40.5915,2.67
-119.50767,34.21967,2.84
-122.0675,37.9865,2.95
-121.59534,36.857,3.22
-122.34734,37.96167,3.12
-117.50233,33.70984,2.9
-117.0415,33.81667,2.58
-117.66116,35.94883,2.72
-124.45667,42.19667,3.01
-117.6365,35.951,2.58
-118.8135,37.6205,2.65
-118.81316,37.6205,2.77
-125.41933,41.00633,2.96
-116.7785,35.505,3.08
-125.38883,40.25367,2.93
-121.06767,36.5605,3.11
-120.06767,39.21033,2.62
-116.9285,35.67617,3.15
-118.439,37.40467,2.98
-125.40017,41.00017,2.74
-122.7175,38.77867,2.57
-122.71667,38.77967,2.52
-116.778,34.7375,3
-124.27817,40.3795,2.75
-117.67117,35.84184,2.75
-117.01,34.235,3.01
-117.85667,36.38,2.65
-122.78783,38.81917,2.73
-122.78683,38.819,2.63
-117.67267,35.84333,3.5
-117.77067,36.03367,2.64
-120.48317,39.87683,2.9
-121.62434,36.1115,2.79
-118.83884,37.42317,2.68
-121.22984,36.62117,2.87
-126.25383,41.30833,2.88
-121.8105,37.47733,2.65
-121.301,36.67667,3.17
-126.04134,41.8445,2.51
-126.156,41.8375,3.45
-121.62933,36.1125,2.62
-126.929,40.502,3.31
-125.19133,41.1295,2.8
-122.41833,40.629,2.77
-119.33783,35.41233,2.52
-122.81483,38.8005,2.62
-118.46867,37.60583,2.62
-125.51717,40.39967,2.59
-118.74883,37.48683,2.71
-117.5705,34.00834,2.64
-125.399,40.374,2.56
-116.30434,33.34583,2.63
-117.44733,37.1405,4.48
-117.51817,37.186,2.95
-117.44617,37.1375,2.98
-117.45467,37.14817,3.06
-117.44917,37.12617,3.66
-117.44283,37.12767,2.54
-124.4515,40.2865,2.51
-117.446,37.139,2.98
-117.41583,37.1345,2.84
-117.44117,37.122,2.83
-121.70866,37.34817,2.55
-119.9385,41.33367,3.41
-119.968,41.31,2.54
-117.43367,37.15917,2.78
-125.73067,40.468,3.31
-117.40483,37.14517,2.75
-117.447,37.13933,3.09
-117.4935,37.1725,2.65
-117.44767,37.14017,2.95
-124.54234,40.34833,2.55
-124.38116,40.4335,2.83
-117.41383,37.14417,2.83
-122.79967,38.82867,2.95
-118.81216,37.6215,2.96
-121.51017,37.39817,3.07
-121.54716,36.81683,2.52
-124.80367,40.95117,4.39
-117.39467,37.13483,4.09
-122.8025,38.83383,2.55
-126.48534,43.05517,3.13
-116.487,33.15,3.86
-125.34566,40.68767,2.66
-118.64716,35.2005,2.57
-122.77866,38.79733,2.71
-124.82433,40.531,2.6
-122.71083,38.7795,2.55
-118.78333,38.03967,2.73
-117.81184,36.01317,2.61
-117.5245,37.19667,2.74
-117.51434,37.2095,2.53
-123.62566,41.15283,2.63
-117.65483,35.96433,2.69
-117.5925,35.98883,2.76
-117.85783,36.08517,2.57
-127.00833,41.788,4.53
-121.137,36.54417,2.81
-125.6386,34.3618,3.47
-117.44933,37.1465,2.55
-121.388,37.88033,3.13
-121.75267,37.41,3
-117.56384,37.21617,2.53
-124.67316,40.48117,2.64
-120.033,39.35,3.09
-123.95817,40.73333,3.43
-120.3105,35.31233,2.97
-121.533,36.8135,2.6
-122.79217,38.83533,3.54
-117.38734,37.1295,2.58
-117.71533,31.6505,3.47
-119.24084,36.129,2.6
-117.665,35.9645,2.54
-121.132,36.5425,2.94
-117.9415,36.37634,2.59
-126.26234,40.371,3.58
-117.84033,36.12883,2.85
-117.8345,36.1265,2.73
-119.72366,39.22217,2.72
-118.9545,35.02083,3.66
-124.85083,40.40417,2.69
-117.66734,36.1255,2.83
-117.7745,36.0365,2.91
-117.77233,36.03983,2.66
-118.8445,37.49117,3.16
-117.56767,37.23617,2.53
-116.36483,34.88617,2.57
-126.26933,42.875,3.44
-116.946,34.99217,3.02
-119.57066,38.644,4.28
-119.57867,38.64717,2.88
-119.59084,38.63833,2.94
-119.57933,38.6435,2.58
-124.82833,40.29433,2.81
-119.57684,38.64333,2.71
-119.67033,36.27833,2.54
-118.509,35.59283,2.75
-118.84433,37.483,2.59
-122.7555,38.80717,2.59
-116.85883,36.979,2.6
-119.56767,38.65,3.06
-125.21117,40.38867,2.81
-118.0405,35.79633,2.53
-121.694,37.33783,2.5
-122.76317,38.79583,2.83
-122.76633,38.79333,2.89
-116.03433,32.88167,4.48
-126.04283,41.9435,2.92
-118.13017,33.73483,3.65
-119.58366,41.898,3.03
-117.847,36.36517,2.55
-124.902,40.39617,2.73
-117.77433,36.0375,2.71
-121.933,39.63,2.83
-121.4575,36.96967,2.56
-121.25867,36.6425,2.59
-123.81284,40.2685,3.05
-117.44366,34.1225,2.84
-122.7945,38.8235,2.79
-117.87434,36.38133,2.95
-119.62767,38.65867,3.24
-123.0785,39.0365,2.95
-123.97266,40.50633,2.54
-119.6235,38.65967,3.52
-119.62867,38.65483,3.29
-119.62466,38.65233,2.66
-119.63517,38.65717,2.85
-119.62383,38.65183,2.51
-122.8025,38.83467,2.96
-119.622,38.65867,2.64
-119.59617,38.664,2.84
-121.11134,35.72433,2.55
-117.161,33.98833,2.62
-116.58517,33.97117,2.59
-117.869,36.06116,2.92
-119.63216,38.65983,2.98
-120.869,39.95517,2.66
-120.81167,35.57267,2.64
-121.11266,35.72483,3.23
-121.724,40.56133,3.48
-121.73167,40.56333,3.13
-121.7305,40.56283,2.61
-118.65417,35.88033,2.98
-120.48933,39.87767,3.64
-118.8635,37.57167,3.06
-121.61816,36.88033,3.3
-125.39817,40.412,2.7
-121.1135,35.72367,2.9
-117.77917,36.03617,3.72
-117.78933,36.03283,2.68
-121.66617,37.30033,3.25
-123.24767,40.63917,2.81
-123.30617,39.18383,2.7
-121.59817,38.00233,2.95
-121.61017,37.99567,2.52
-122.2805,40.61283,2.59
-116.4,34.1365,2.79
-125.88983,40.22233,2.82
-127.21917,40.69783,3.31
-121.25417,36.63967,2.91
-122.9055,40.037,2.76
-119.87267,39.42117,2.97
-119.8635,39.42583,2.65
-119.8805,39.42267,2.66
-120.79483,35.557,2.93
-119.88216,39.419,2.6
-122.70817,38.45033,2.51
-121.19033,40.29217,2.64
-121.18317,40.29917,2.93
-120.61716,33.93616,2.62
-121.20567,36.60417,3.14
-121.20517,36.60383,2.83
-121.207,36.60383,2.55
-117.65583,35.96267,2.71
-117.224,34.0095,3.25
-117.65317,35.96183,3.21
-117.64417,35.979,2.99
-123.46133,41.26483,2.61
-122.174,40.41767,2.51
-123.47417,41.26167,2.53
-122.79967,38.80367,3.71
-117.8725,36.38833,2.51
-125.2775,40.35367,3.95
-124.52517,40.31367,2.62
-121.0315,36.582,3.04
-124.97467,40.40883,2.96
-119.33183,34.98633,2.64
-116.46267,33.14133,3.89
-123.64133,39.7205,2.6
-119.129,36.95317,2.9
-120.3785,36.25617,2.54
-117.72034,40.138,3.07
-123.47034,41.26,2.61
-122.57933,38.3705,2.58
-118.97417,34.002,3.11
-118.65217,37.329,2.55
-118.64767,37.3195,2.59
-122.12483,40.41967,2.86
-123.55517,40.9895,2.57
-120.56333,36.458,3.55
-123.113,39.028,2.69
-120.00816,39.609,2.83
-120.56617,36.45567,3.09
-125.43716,40.41117,2.89
-122.11716,37.35667,2.99
-122.11134,37.36,2.56
-121.09216,36.7485,2.94
-118.06216,36.64617,2.86
-122.74233,38.78967,3.58
-122.05117,37.98167,2.51
-122.05466,37.9795,2.59
-121.48617,36.78083,2.85
-118.0585,36.00217,2.5
-122.82667,38.84317,2.53
-121.546,36.811,3.31
-121.53817,36.80767,2.51
-116.4305,33.37717,2.92
-123.3385,39.778,2.51
-123.86884,40.54417,3.69
-121.80733,37.49667,2.83
-118.69717,34.5215,3.58
-122.75784,38.795,3.13
-120.10167,39.23233,3.3
-122.73583,38.77133,2.9
-116.93417,34.10617,2.7
-119.78933,38.8325,3.53
-125.90933,40.45117,3.68
-121.43567,36.848,2.59
-124.5935,40.31567,3.79
-123.79967,40.40533,2.8
-116.99216,33.8075,3.27
-118.85767,37.5025,2.66
-124.599,40.305,2.53
-118.606,37.16667,2.99
-121.43616,36.93683,2.86
-125.41483,40.39933,2.59
-124.81384,40.354,2.75
-125.14417,40.44,2.82
-121.65816,37.28717,4.1
-121.66033,37.28417,2.53
-117.85583,36.05333,2.56
-120.708,33.9455,2.9
-118.19383,37.85033,2.62
-121.5255,37.12366,3.06
-121.52717,37.12267,2.96
-121.0375,36.579,2.73
-122.73534,38.78567,2.55
-117.45033,37.12017,3.29
-120.627,33.93983,3.31
-120.632,33.94433,3.05
-120.59184,33.97267,2.78
-120.49367,42.16783,2.61
-121.49633,36.77117,4.5
-121.49817,36.769,3.23
-121.503,36.77417,3.29
-121.49834,36.7715,2.77
-121.48233,36.76683,2.91
-121.53717,36.80367,2.67
-120.93183,35.60567,2.64
-121.5405,36.80183,3.68
-121.54166,36.80283,3.92
-118.5935,35.20517,2.5
-123.70116,40.885,2.72
-120.5855,36.0175,2.57
-124.256,40.30967,2.56
-122.49783,38.62717,2.57
-119.62517,38.7465,3.41
-116.63734,34.32183,2.66
-120.48183,39.877,3.38
-122.79017,38.80583,2.68
-119.99683,35.856,2.64
-117.11667,37.39133,2.64
-124.77583,40.71083,2.55
-121.53833,36.815,2.75
-124.70333,40.35217,2.85
-121.1795,36.7055,2.64
-122.78616,38.82183,2.67
-118.35833,38.58567,3.66
-118.35133,38.59233,4.21
-118.37783,38.58117,3.69
-118.39017,38.54167,2.9
-118.4375,38.518,2.78
-121.66183,37.28917,2.96
-121.47733,37.02217,2.55
-122.37267,38.6075,2.59
-118.3775,38.5465,2.7
-116.47633,34.33967,2.9
-117.79166,38.394,2.86
-122.586,38.35833,2.82
-118.96767,35.06233,3.19
-121.78183,37.845,2.81
-120.09933,39.24166,2.65
-122.03233,37.84917,2.93
-122.03233,37.84833,3.04
-121.0255,35.6995,2.54
-124.5475,40.30617,3.2
-122.0535,37.97817,2.93
-121.77817,37.84383,2.72
-122.791,38.81167,2.61
-120.94033,35.6455,2.66
-126.09367,40.42833,2.7
-122.70483,38.75917,3
-124.334,40.772,3.04
-121.57933,37.7125,2.86
-124.21333,40.332,2.57
-117.76833,36.037,2.64
-119.08466,35.06933,2.93
-122.8005,38.82867,3.25
-122.785,38.81367,2.67
-123.51767,39.85533,2.73
-117.831,37.25183,3.49
-122.0755,40.45984,2.51
-118.86733,36.16067,2.62
-127.119,43.405,5.24
-120.608,33.9495,2.86
-124.05,40.99333,2.59
-120.5945,33.96217,2.56
-120.69733,33.944,3.05
-120.5645,36.0015,2.59
-118.812,37.47017,2.88
-118.36234,38.55167,3.54
-121.99467,37.815,2.53
-118.63834,36.32133,2.76
-125.714,40.37634,2.85
-121.5525,36.82667,2.58
-120.60717,33.93167,2.9
-116.82367,33.7095,3.54
-121.63116,37.196,2.73
-118.53817,35.38867,2.52
-122.80466,38.82383,2.99
-122.86,33.77934,2.87
-121.3095,36.68367,3.19
-118.7255,34.29417,3.02
-118.84084,37.493,2.68
-118.46416,35.32067,2.84
-120.34417,35.79317,3.19
-127.1365,41.1755,3.11
-126.84317,41.23233,3.22
-117.53067,37.19233,2.63
-117.5255,37.22117,2.81
-117.61667,35.98883,2.96
-122.9475,39.49583,2.8
-122.9515,39.499,2.88
-122.94883,39.49933,4.29
-122.9565,39.49383,4.21
-117.66183,35.97066,2.78
-122.94817,39.49317,2.72
-125.27734,40.398,2.77
-118.34766,36.042,2.64
-118.34483,36.04083,3.5
-122.71133,37.288,3.37
-121.70533,37.35233,2.54
-118.50484,35.47967,2.77
-121.20883,36.60567,2.64
-120.574,36.01217,2.74
-118.83167,37.499,3
-117.7735,36.03217,2.66
-118.34583,36.033,2.65
-122.82,38.81533,4.43
-122.80833,38.81983,2.55
-120.17284,36.00983,2.78
-117.66233,35.9745,2.74
-121.715,37.36,2.6
-121.10616,36.58883,2.5
-118.27683,35.5025,2.71
-118.37583,37.39983,3.11
-118.37317,37.39933,3.49
-121.54017,36.80933,3.41
-121.52583,37.12217,2.71
-118.2805,35.503,2.69
-116.52583,34.47317,3.34
-121.011,40.29217,2.72
-122.82733,38.8165,2.64
-125.363,40.40383,4.54
-125.191,40.38517,2.55
-122.80733,38.8215,2.62
-122.81133,38.83167,2.65
-116.84317,34.27017,2.89
-117.92033,36.145,2.64
-121.18633,36.58867,2.55
-117.42567,36.03167,3.08
-121.26817,36.6525,2.81
-118.5495,35.35683,3.36
-125.437,41.0915,2.97
-117.97717,35.79633,2.68
-118.724,38.38717,2.8
-118.7205,38.389,3.74
-122.75567,38.77767,2.58
-118.87634,39.018,2.79
-124.70583,40.62817,3.35
-121.11667,35.68717,2.96
-118.86667,36.01783,2.53
-124.93333,40.39967,2.81
-122.79066,38.80967,2.68
-122.7885,38.80917,3.09
-121.22933,36.622,3.27
-121.22884,36.62117,2.99
-124.5965,40.654,2.7
-122.46516,38.8105,2.65
-122.75733,38.794,2.94
-122.772,38.78667,3.49
-125.41267,40.39133,3.53
-122.75584,38.836,3.21
-123.683,41.72066,2.83
-123.41783,39.12167,3.47
-118.80466,33.97167,3.3
-124.48483,40.28483,2.54
-118.7515,37.45683,2.5
-121.18034,36.58533,2.76
-120.06216,40.03883,3.49
-120.071,40.02733,3.22
-118.6565,37.51067,2.81
-119.148,35.757,2.55
-121.31333,36.85233,2.72
-121.31483,36.8525,2.9
-122.77317,38.83517,2.63
-117.5065,37.17583,2.99
-122.7885,38.81717,2.59
-118.30466,37.38167,2.57
-120.64034,33.94667,2.65
-124.6195,40.36934,2.64
-122.75816,38.83317,2.94
-124.21817,40.42733,3.6
-121.22217,36.61367,2.59
-116.8565,34.33367,3.05
-122.76683,38.83917,2.94
-124.64933,40.64583,2.54
-122.70084,38.752,2.8
-118.19283,38.01067,2.54
-118.903,35.07117,2.55
-121.62434,36.072,3.89
-120.54383,34.04733,2.59
-118.70116,34.31467,2.52
-117.769,36.02667,2.98
-118.84067,37.47917,2.88
-118.839,37.4835,2.5
-118.88717,35.059,2.65
-122.77934,38.7965,2.92
-122.738,38.7615,3.27
-125.90083,40.45667,3.9
-117.076,36.48233,2.65
-118.73267,38.38283,2.85
-118.73717,38.3785,3.52
-118.62883,38.4075,3
-118.73367,38.373,4
-118.732,38.374,4.08
-118.73883,38.385,2.55
-118.74767,38.37567,2.53
-118.72183,38.39034,2.65
-118.732,38.38117,2.9
-118.73217,38.38167,2.62
-118.74267,38.381,2.62
-121.005,36.004,2.67
-116.3635,38.19633,2.57
-121.28316,36.77083,2.87
-118.73267,38.372,2.64
-118.74667,38.37233,4.46
-118.76067,38.37317,4.17
-118.73933,38.387,4.31
-118.7355,38.38917,2.77
-126.20284,40.74667,3.63
